auto_id;id_csv;id;devEui;temperature;humidity;pressure;pm1_0;pm2_5;pm10;so2;o3;co;no2;noise_level;createdDateTime;pm2_5_aqi;pm10_aqi;so2_aqi;o3_aqi;co_aqi;no2_aqi;aqi;primary_pollutant;customer_tz_createdDateTime
707427;0;1272045;4417935af5e4505d;32;52;978;10;9;14;0;0.01;0;0;72;2023-08-11 1:58:45;38;13;0;0;0;0;38;pm2_5;2023-08-10 18:58:45
707428;0;1272038;4417935af3d82f50;32.09;54;981;6;6;9;0;0.04;0;0;67;2023-08-11 1:54:57;25;8;0;0;0;0;25;pm2_5;2023-08-10 18:54:57
707429;0;1272063;4417935af3905f62;32.32;56;964;5;5;7;0;0.01;0;0;59;2023-08-11 2:08:17;21;6;0;0;0;0;21;pm2_5;2023-08-10 19:08:17
707430;0;1272060;44179354c7c83489;31.27;59;956;3;4;5;0;0.01;0;0;59;2023-08-11 2:06:27;17;5;0;0;0;0;17;pm2_5;2023-08-10 19:06:27
707431;0;1272061;44179354c798205a;32.89;55;966;0;1;1;0;0.01;0;0;79;2023-08-11 2:07:22;4;1;0;0;0;0;4;pm2_5;2023-08-10 19:07:22
707432;0;1272064;4417935aff00388d;32;53;959;14;15;19;0;0.01;0;0;54;2023-08-11 2:08:19;57;18;0;0;0;0;57;pm2_5;2023-08-10 19:08:19
707433;0;1272059;44179354c7782e90;32.1;53;962;0;1;1;0;0.01;0;0;62;2023-08-11 2:05:30;4;1;0;0;0;0;4;pm2_5;2023-08-10 19:05:30
707434;0;1272067;4417935b01081c59;32.25;53;964;2;3;3;0;0.01;0;0;56;2023-08-11 2:09:54;13;3;0;0;0;0;13;pm2_5;2023-08-10 19:09:54
707435;0;1272062;4417935b00b83a53;32.96;51;960;8;7;11;7;0.01;0;0;70;2023-08-11 2:08:13;29;10;500;0;0;0;500;so2;2023-08-10 19:08:13
707436;0;1272058;4417935af40cae86;32.14;50;983;4;4;6;0;0.01;0;0;59;2023-08-11 2:05:10;17;6;0;0;0;0;17;pm2_5;2023-08-10 19:05:10
707437;0;1272065;4417935af5e4505d;32;52;978;5;5;7;0;0.01;0;0;65;2023-08-11 2:08:51;21;6;0;0;0;0;21;pm2_5;2023-08-10 19:08:51
707438;0;1272066;4417935af3d82f50;32.18;53;982;6;7;9;0;0.01;0;0;62;2023-08-11 2:09:36;29;8;0;0;0;0;29;pm2_5;2023-08-10 19:09:36
707439;0;1272083;4417935af3905f62;32.44;55;964;6;7;8;0;0.01;0;0;75;2023-08-11 2:17:57;29;7;0;0;0;0;29;pm2_5;2023-08-10 19:17:57
707440;0;1272080;44179354c7c83489;31.34;59;957;1;2;2;0;0.01;0;0;57;2023-08-11 2:17:03;8;2;0;0;0;0;8;pm2_5;2023-08-10 19:17:03
707441;0;1272081;44179354c798205a;32.27;56;962;2;3;3;0;0.01;0;0;72;2023-08-11 2:17:27;13;3;0;0;0;0;13;pm2_5;2023-08-10 19:17:27
707442;0;1272082;4417935aff00388d;32.07;53;959;3;3;4;0;0.01;0;0;55;2023-08-11 2:17:54;13;4;0;0;0;0;13;pm2_5;2023-08-10 19:17:54
707443;0;1272079;44179354c7782e90;32.09;53;963;4;5;6;0;0.01;0;0;60;2023-08-11 2:15:38;21;6;0;0;0;0;21;pm2_5;2023-08-10 19:15:38
707444;0;1272087;4417935b01081c59;32.02;55;963;8;9;11;0;0.01;0;0;56;2023-08-11 2:19:40;38;10;0;0;0;0;38;pm2_5;2023-08-10 19:19:40
707445;0;1272084;4417935b00b83a53;32.93;51;960;13;9;17;7.1;0.01;0;0;71;2023-08-11 2:18:17;38;16;500;0;0;0;500;so2;2023-08-10 19:18:17
707446;0;1272078;4417935af40cae86;32.66;49;983;5;5;7;0;0.02;0;0;70;2023-08-11 2:15:38;21;6;0;0;0;0;21;pm2_5;2023-08-10 19:15:38
707447;0;1272085;4417935af5e4505d;31.87;52;978;10;9;14;0;0.01;0;0;62;2023-08-11 2:18:32;38;13;0;0;0;0;38;pm2_5;2023-08-10 19:18:32
707448;0;1272086;4417935af3d82f50;32.41;53;982;9;9;12;0;0.04;0;0;63;2023-08-11 2:19:09;38;11;0;0;0;0;38;pm2_5;2023-08-10 19:19:09
707449;0;1272104;4417935af3905f62;32.37;55;964;4;5;6;0;0.01;0;0;66;2023-08-11 2:28:21;21;6;0;0;0;0;21;pm2_5;2023-08-10 19:28:21
707450;0;1272100;44179354c7c83489;31.41;58;957;3;3;5;0;0.01;0;0;56;2023-08-11 2:26:44;13;5;0;0;0;0;13;pm2_5;2023-08-10 19:26:44
707451;0;1272101;44179354c798205a;32.07;57;961;2;3;3;0;0.01;0;0;66;2023-08-11 2:27:19;13;3;0;0;0;0;13;pm2_5;2023-08-10 19:27:19
707452;0;1272103;4417935aff00388d;32;53;959;8;7;11;0;0.01;0;0;56;2023-08-11 2:28:10;29;10;0;0;0;0;29;pm2_5;2023-08-10 19:28:10
707453;0;1272099;44179354c7782e90;32;54;962;3;4;5;0;0.01;0;0;60;2023-08-11 2:25:55;17;5;0;0;0;0;17;pm2_5;2023-08-10 19:25:55
707454;0;1272107;4417935b01081c59;31.82;57;962;7;8;10;0;0.01;0;0;56;2023-08-11 2:29:57;33;9;0;0;0;0;33;pm2_5;2023-08-10 19:29:57
707455;0;1272102;4417935b00b83a53;32.66;52;959;14;14;19;7.3;0.01;0;0;68;2023-08-11 2:27:57;55;18;500;0;0;0;500;so2;2023-08-10 19:27:57
707456;0;1272098;4417935af40cae86;32.21;50;983;6;5;8;0;0.01;0;0;63;2023-08-11 2:25:54;21;7;0;0;0;0;21;pm2_5;2023-08-10 19:25:54
707457;0;1272105;4417935af5e4505d;31.8;53;978;12;10;16;0;0.01;0;0;66;2023-08-11 2:28:35;42;15;0;0;0;0;42;pm2_5;2023-08-10 19:28:35
707458;0;1272106;4417935af3d82f50;32.57;52;982;9;8;12;0;0.04;0;0;66;2023-08-11 2:29:09;33;11;0;0;0;0;33;pm2_5;2023-08-10 19:29:09
707459;0;1272129;4417935af3905f62;32.32;54;964;3;3;4;0;0.01;0;0;65;2023-08-11 2:39:41;13;4;0;0;0;0;13;pm2_5;2023-08-10 19:39:41
707460;0;1272119;44179354c7c83489;31.35;58;957;3;4;5;0;0.01;0;0;56;2023-08-11 2:34:35;17;5;0;0;0;0;17;pm2_5;2023-08-10 19:34:35
707461;0;1272126;44179354c798205a;31.93;58;961;3;3;4;0;0.01;0;0;62;2023-08-11 2:36:43;13;4;0;0;0;0;13;pm2_5;2023-08-10 19:36:43
707462;0;1272123;4417935aff00388d;32;53;959;5;3;7;0;0.01;0;0;64;2023-08-11 2:35:47;13;6;0;0;0;0;13;pm2_5;2023-08-10 19:35:47
707463;0;1272128;44179354c7782e90;31.84;54;962;4;5;6;0;0.01;0;0;61;2023-08-11 2:39:23;21;6;0;0;0;0;21;pm2_5;2023-08-10 19:39:23
707464;0;1272127;4417935b01081c59;31.73;56;962;22;24;29;0;0.01;0;0;57;2023-08-11 2:39:13;76;27;0;0;0;0;76;pm2_5;2023-08-10 19:39:13
707465;0;1272125;4417935b00b83a53;32.69;52;958;21;17;28;7.2;0.01;0;0;74;2023-08-11 2:36:22;61;26;500;0;0;0;500;so2;2023-08-10 19:36:22
707466;0;1272124;4417935af40cae86;32.09;50;983;6;5;9;0;0.03;0;0;57;2023-08-11 2:36:14;21;8;0;0;0;0;21;pm2_5;2023-08-10 19:36:14
707467;0;1272121;4417935af5e4505d;31.8;53;978;6;7;9;0;0.01;0;0;67;2023-08-11 2:35:24;29;8;0;0;0;0;29;pm2_5;2023-08-10 19:35:24
707468;0;1272122;4417935af3d82f50;32.68;52;982;6;6;8;0;0.06;0;0;67;2023-08-11 2:35:30;25;7;0;0;0;0;25;pm2_5;2023-08-10 19:35:30
707469;0;1272149;4417935af3905f62;32.32;54;964;4;5;6;0;0.03;0;0;59;2023-08-11 2:49:59;21;6;0;0;0;0;21;pm2_5;2023-08-10 19:49:59
707470;0;1272139;44179354c7c83489;31.28;59;957;3;3;4;0;0.01;0;0;58;2023-08-11 2:44:51;13;4;0;0;0;0;13;pm2_5;2023-08-10 19:44:51
707471;0;1272146;44179354c798205a;31.59;58;961;1;2;2;0;0.01;0;0;62;2023-08-11 2:47:08;8;2;0;0;0;0;8;pm2_5;2023-08-10 19:47:08
707472;0;1272142;4417935aff00388d;31.89;53;958;2;2;3;0;0.01;0;0;54;2023-08-11 2:45:37;8;3;0;0;0;0;8;pm2_5;2023-08-10 19:45:37
707473;0;1272148;44179354c7782e90;31.87;54;962;5;7;7;0;0.01;0;0;60;2023-08-11 2:49:23;29;6;0;0;0;0;29;pm2_5;2023-08-10 19:49:23
707474;0;1272147;4417935b01081c59;31.71;56;962;25;25;33;0;0.01;0;0;57;2023-08-11 2:49:14;78;31;0;0;0;0;78;pm2_5;2023-08-10 19:49:14
707475;0;1272145;4417935b00b83a53;32.68;52;959;9;6;12;7.2;0.01;0;0;74;2023-08-11 2:46:00;25;11;500;0;0;0;500;so2;2023-08-10 19:46:00
707476;0;1272143;4417935af40cae86;32.07;50;983;5;6;7;0;0.03;0;0;56;2023-08-11 2:45:44;25;6;0;0;0;0;25;pm2_5;2023-08-10 19:45:44
707477;0;1272141;4417935af5e4505d;31.82;53;978;13;13;18;0;0.01;0;0;70;2023-08-11 2:45:02;53;17;0;0;0;0;53;pm2_5;2023-08-10 19:45:02
707478;0;1272144;4417935af3d82f50;32.64;52;982;12;11;16;0;0.04;0;0;58;2023-08-11 2:45:50;46;15;0;0;0;0;46;pm2_5;2023-08-10 19:45:50
707479;0;1272169;4417935af3905f62;32.32;54;964;3;4;4;0;0.02;0;0;67;2023-08-11 3:00:00;17;4;0;0;0;0;17;pm2_5;2023-08-10 20:00:00
707480;0;1272161;44179354c7c83489;31.25;58;957;5;5;7;0;0.01;0;0;57;2023-08-11 2:55:26;21;6;0;0;0;0;21;pm2_5;2023-08-10 19:55:26
707481;0;1272166;44179354c798205a;31.77;59;962;3;4;5;0;0.01;0;0;63;2023-08-11 2:57:43;17;5;0;0;0;0;17;pm2_5;2023-08-10 19:57:43
707482;0;1272162;4417935aff00388d;31.87;54;958;13;8;18;0;0.01;0;0;54;2023-08-11 2:55:30;33;17;0;0;0;0;33;pm2_5;2023-08-10 19:55:30
707483;0;1272167;44179354c7782e90;31.87;54;961;6;7;8;0;0.01;0;0;60;2023-08-11 2:59:27;29;7;0;0;0;0;29;pm2_5;2023-08-10 19:59:27
707484;0;1272168;4417935b01081c59;31.69;56;962;9;10;16;0;0.01;0;0;56;2023-08-11 2:59:40;42;15;0;0;0;0;42;pm2_5;2023-08-10 19:59:40
707485;0;1272165;4417935b00b83a53;32.57;52;958;10;9;14;7.2;0.01;0;0;72;2023-08-11 2:56:59;38;13;500;0;0;0;500;so2;2023-08-10 19:56:59
707486;0;1272159;4417935af40cae86;32.12;51;983;3;5;5;0;0.01;0;0;58;2023-08-11 2:55:26;21;5;0;0;0;0;21;pm2_5;2023-08-10 19:55:26
707487;0;1272163;4417935af5e4505d;32;53;978;6;6;8;0;0.01;0;0;67;2023-08-11 2:55:44;25;7;0;0;0;0;25;pm2_5;2023-08-10 19:55:44
707488;0;1272164;4417935af3d82f50;32.66;52;982;11;11;15;0;0.01;0;0;63;2023-08-11 2:56:09;46;14;0;0;0;0;46;pm2_5;2023-08-10 19:56:09
707489;0;1272179;4417935af3905f62;32.25;54;964;4;5;6;0;0.01;0;0;65;2023-08-11 3:05:05;21;6;0;0;0;0;21;pm2_5;2023-08-10 20:05:05
707490;0;1272181;44179354c7c83489;31.3;57;957;10;11;14;0;0.01;0;0;56;2023-08-11 3:05:19;46;13;0;0;0;0;46;pm2_5;2023-08-10 20:05:19
707491;0;1272186;44179354c798205a;31.52;60;961;3;2;2;0;0.01;0;0;63;2023-08-11 3:07:49;8;2;0;0;0;0;8;pm2_5;2023-08-10 20:07:49
707492;0;1272183;4417935aff00388d;31.8;54;958;7;7;10;0;0.01;0;0;55;2023-08-11 3:05:34;29;9;0;0;0;0;29;pm2_5;2023-08-10 20:05:34
707493;0;1272188;44179354c7782e90;31.87;54;962;4;5;6;0;0.01;0;0;58;2023-08-11 3:09:41;21;6;0;0;0;0;21;pm2_5;2023-08-10 20:09:41
707494;0;1272187;4417935b01081c59;31.48;56;961;11;13;15;0;0.01;0;0;56;2023-08-11 3:08:55;53;14;0;0;0;0;53;pm2_5;2023-08-10 20:08:55
707495;0;1272185;4417935b00b83a53;32.48;53;958;3;3;5;7.4;0.01;0;0;65;2023-08-11 3:07:42;13;5;500;0;0;0;500;so2;2023-08-10 20:07:42
707496;0;1272182;4417935af40cae86;32.05;52;983;6;6;8;0;0.04;0;0;58;2023-08-11 3:05:29;25;7;0;0;0;0;25;pm2_5;2023-08-10 20:05:29
707497;0;1272184;4417935af5e4505d;32.03;53;978;99;110;129;0;0.01;0;0;66;2023-08-11 3:05:56;179;88;0;0;0;0;179;pm2_5;2023-08-10 20:05:56
707498;0;1272180;4417935af3d82f50;32.62;52;982;10;12;14;0;0.01;0;0;58;2023-08-11 3:05:18;50;13;0;0;0;0;50;pm2_5;2023-08-10 20:05:18
707499;0;1272204;4417935af3905f62;32.14;54;963;5;6;7;0;0.01;0;0;57;2023-08-11 3:15:37;25;6;0;0;0;0;25;pm2_5;2023-08-10 20:15:37
707500;0;1272202;44179354c7c83489;31.21;57;956;13;14;18;0;0.01;0;0;55;2023-08-11 3:15:28;55;17;0;0;0;0;55;pm2_5;2023-08-10 20:15:28
707501;0;1272205;44179354c798205a;31.57;60;962;2;2;3;0;0.01;0;0;66;2023-08-11 3:17:58;8;3;0;0;0;0;8;pm2_5;2023-08-10 20:17:58
707502;0;1272210;4417935aff00388d;31.68;55;957;45;36;59;0;0.01;0;0;55;2023-08-11 3:19:59;102;53;0;0;0;0;102;pm2_5;2023-08-10 20:19:59
707503;0;1272208;44179354c7782e90;31.91;54;963;4;5;6;0;0.01;0;0;56;2023-08-11 3:19:51;21;6;0;0;0;0;21;pm2_5;2023-08-10 20:19:51
707504;0;1272207;4417935b01081c59;31.43;56;960;8;8;11;0;0.01;0;0;57;2023-08-11 3:18:51;33;10;0;0;0;0;33;pm2_5;2023-08-10 20:18:51
707505;0;1272206;4417935b00b83a53;32.48;53;959;5;5;7;7.5;0.01;0;0;70;2023-08-11 3:18:02;21;6;500;0;0;0;500;so2;2023-08-10 20:18:02
707506;0;1272203;4417935af40cae86;32.14;52;983;6;6;8;0;0.01;0;0;62;2023-08-11 3:15:30;25;7;0;0;0;0;25;pm2_5;2023-08-10 20:15:30
707507;0;1272209;4417935af5e4505d;32.14;53;978;10;9;14;0;0.01;0;0;74;2023-08-11 3:19:58;38;13;0;0;0;0;38;pm2_5;2023-08-10 20:19:58
707508;0;1272200;4417935af3d82f50;32.59;53;982;8;8;11;0;0.04;0;0;60;2023-08-11 3:15:06;33;10;0;0;0;0;33;pm2_5;2023-08-10 20:15:06
707509;0;1272224;4417935af3905f62;32.07;55;962;4;5;6;0;0.01;0;0;61;2023-08-11 3:25:38;21;6;0;0;0;0;21;pm2_5;2023-08-10 20:25:38
707510;0;1272220;44179354c7c83489;31.12;57;956;6;7;8;0;0.01;0;0;56;2023-08-11 3:25:20;29;7;0;0;0;0;29;pm2_5;2023-08-10 20:25:20
707511;0;1272227;44179354c798205a;31.55;60;962;4;5;6;0;0.01;0;0;63;2023-08-11 3:28:43;21;6;0;0;0;0;21;pm2_5;2023-08-10 20:28:43
707512;0;1272229;4417935aff00388d;31.71;54;957;23;20;30;0;0.01;0;0;57;2023-08-11 3:29:58;68;28;0;0;0;0;68;pm2_5;2023-08-10 20:29:58
707513;0;1272228;44179354c7782e90;31.91;55;960;2;2;3;0;0.01;0;0;60;2023-08-11 3:29:19;8;3;0;0;0;0;8;pm2_5;2023-08-10 20:29:19
707514;0;1272226;4417935b01081c59;31.35;56;960;3;4;4;0;0.01;0;0;56;2023-08-11 3:28:40;17;4;0;0;0;0;17;pm2_5;2023-08-10 20:28:40
707515;0;1272225;4417935b00b83a53;32.34;53;958;3;2;4;7.5;0.01;0;0;69;2023-08-11 3:27:16;8;4;500;0;0;0;500;so2;2023-08-10 20:27:16
707516;0;1272222;4417935af40cae86;31.98;52;983;5;6;7;0;0.01;0;0;57;2023-08-11 3:25:22;25;6;0;0;0;0;25;pm2_5;2023-08-10 20:25:22
707517;0;1272223;4417935af5e4505d;32.12;53;978;32;33;42;0;0.01;0;0;60;2023-08-11 3:25:27;95;39;0;0;0;0;95;pm2_5;2023-08-10 20:25:27
707518;0;1272230;4417935af3d82f50;32.34;54;982;7;6;10;0;0.04;0;0;68;2023-08-11 3:30:03;25;9;0;0;0;0;25;pm2_5;2023-08-10 20:30:03
707519;0;1272244;4417935af3905f62;31.91;55;962;3;4;5;0;0.04;0;0;58;2023-08-11 3:35:53;17;5;0;0;0;0;17;pm2_5;2023-08-10 20:35:53
707520;0;1272242;44179354c7c83489;31.05;57;956;4;5;6;0;0.01;0;0;56;2023-08-11 3:35:20;21;6;0;0;0;0;21;pm2_5;2023-08-10 20:35:20
707521;0;1272247;44179354c798205a;31.57;60;962;3;4;5;0;0.01;0;0;62;2023-08-11 3:39:09;17;5;0;0;0;0;17;pm2_5;2023-08-10 20:39:09
707522;0;1272249;4417935aff00388d;31.69;55;958;30;25;39;0;0.01;0;0;55;2023-08-11 3:39:46;78;36;0;0;0;0;78;pm2_5;2023-08-10 20:39:46
707523;0;1272248;44179354c7782e90;31.82;55;961;3;4;5;0;0.01;0;0;57;2023-08-11 3:39:12;17;5;0;0;0;0;17;pm2_5;2023-08-10 20:39:12
707524;0;1272246;4417935b01081c59;31.37;56;960;3;5;5;0;0.01;0;0;57;2023-08-11 3:38:41;21;5;0;0;0;0;21;pm2_5;2023-08-10 20:38:41
707525;0;1272245;4417935b00b83a53;32.23;54;958;2;3;3;7.5;0.01;0;0;70;2023-08-11 3:37:28;13;3;500;0;0;0;500;so2;2023-08-10 20:37:28
707526;0;1272240;4417935af40cae86;31.75;53;984;4;4;6;0;0.02;0;0;57;2023-08-11 3:35:06;17;6;0;0;0;0;17;pm2_5;2023-08-10 20:35:06
707527;0;1272243;4417935af5e4505d;31.96;53;978;3;3;5;0;0.01;0;0;64;2023-08-11 3:35:53;13;5;0;0;0;0;13;pm2_5;2023-08-10 20:35:53
707528;0;1272250;4417935af3d82f50;32.14;55;982;6;4;8;0;0.01;0;0;64;2023-08-11 3:40:07;17;7;0;0;0;0;17;pm2_5;2023-08-10 20:40:07
707529;0;1272263;4417935af3905f62;31.8;55;962;3;4;5;0;0.03;0;0;61;2023-08-11 3:45:54;17;5;0;0;0;0;17;pm2_5;2023-08-10 20:45:54
707530;0;1272260;44179354c7c83489;30.82;57;955;4;5;6;0;0.01;0;0;56;2023-08-11 3:45:24;21;6;0;0;0;0;21;pm2_5;2023-08-10 20:45:24
707531;0;1272266;44179354c798205a;31.59;60;962;4;4;6;0;0.01;0;0;67;2023-08-11 3:48:27;17;6;0;0;0;0;17;pm2_5;2023-08-10 20:48:27
707532;0;1272269;4417935aff00388d;31.68;57;957;13;11;17;0;0.01;0;0;55;2023-08-11 3:49:52;46;16;0;0;0;0;46;pm2_5;2023-08-10 20:49:52
707533;0;1272268;44179354c7782e90;31.69;56;961;3;4;4;0;0.01;0;0;56;2023-08-11 3:48:54;17;4;0;0;0;0;17;pm2_5;2023-08-10 20:48:54
707534;0;1272267;4417935b01081c59;31.21;56;960;1;2;2;0;0.01;0;0;57;2023-08-11 3:48:28;8;2;0;0;0;0;8;pm2_5;2023-08-10 20:48:28
707535;0;1272265;4417935b00b83a53;32.16;54;958;4;2;6;7.5;0.01;0;0;72;2023-08-11 3:48:06;8;6;500;0;0;0;500;so2;2023-08-10 20:48:06
707536;0;1272261;4417935af40cae86;31.57;54;984;4;5;6;0;0.03;0;0;59;2023-08-11 3:45:27;21;6;0;0;0;0;21;pm2_5;2023-08-10 20:45:27
707537;0;1272264;4417935af5e4505d;31.84;54;978;3;4;5;0;0.01;0;0;66;2023-08-11 3:46:05;17;5;0;0;0;0;17;pm2_5;2023-08-10 20:46:05
707538;0;1272262;4417935af3d82f50;32.07;55;982;3;3;4;0;0.04;0;0;75;2023-08-11 3:45:35;13;4;0;0;0;0;13;pm2_5;2023-08-10 20:45:35
707539;0;1272283;4417935af3905f62;31.71;55;961;10;10;13;0;0.03;0;0;63;2023-08-11 3:56:27;42;12;0;0;0;0;42;pm2_5;2023-08-10 20:56:27
707540;0;1272281;44179354c7c83489;30.23;61;953;3;3;4;0;0.01;0;0;59;2023-08-11 3:55:57;13;4;0;0;0;0;13;pm2_5;2023-08-10 20:55:57
707541;0;1272287;44179354c798205a;31.16;62;959;3;3;4;0;0.01;0;0;64;2023-08-11 3:58:24;13;4;0;0;0;0;13;pm2_5;2023-08-10 20:58:24
707542;0;1272289;4417935aff00388d;31.5;57;957;6;6;8;0;0.01;0;0;55;2023-08-11 3:59:05;25;7;0;0;0;0;25;pm2_5;2023-08-10 20:59:05
707543;0;1272288;44179354c7782e90;31.68;55;961;2;3;3;0;0.01;0;0;61;2023-08-11 3:58:42;13;3;0;0;0;0;13;pm2_5;2023-08-10 20:58:42
707544;0;1272286;4417935b01081c59;31.05;56;959;2;3;3;0;0.01;0;0;57;2023-08-11 3:58:20;13;3;0;0;0;0;13;pm2_5;2023-08-10 20:58:20
707545;0;1272285;4417935b00b83a53;32.1;55;958;3;5;5;7.7;0.01;0;0;66;2023-08-11 3:57:31;21;5;500;0;0;0;500;so2;2023-08-10 20:57:31
707546;0;1272282;4417935af40cae86;31.62;54;984;1;2;2;0;0.01;0;0;62;2023-08-11 3:56:16;8;2;0;0;0;0;8;pm2_5;2023-08-10 20:56:16
707547;0;1272284;4417935af5e4505d;31.78;54;978;6;5;8;0;0.01;0;0;66;2023-08-11 3:56:43;21;7;0;0;0;0;21;pm2_5;2023-08-10 20:56:43
707548;0;1272280;4417935af3d82f50;31.93;55;982;10;9;13;0;0.04;0;0;67;2023-08-11 3:55:40;38;12;0;0;0;0;38;pm2_5;2023-08-10 20:55:40
707549;0;1272303;4417935af3905f62;31.68;56;960;16;18;22;0;0.03;0;0;63;2023-08-11 4:06:09;63;20;0;0;0;0;63;pm2_5;2023-08-10 21:06:09
707550;0;1272300;44179354c7c83489;29.71;63;949;3;3;4;0;0.01;0;0;57;2023-08-11 4:05:04;13;4;0;0;0;0;13;pm2_5;2023-08-10 21:05:04
707551;0;1272306;44179354c798205a;30.91;62;959;3;3;5;0;0.01;0;0;64;2023-08-11 4:08:08;13;5;0;0;0;0;13;pm2_5;2023-08-10 21:08:08
707552;0;1272309;4417935aff00388d;31.48;56;957;20;15;27;0;0.01;0;0;54;2023-08-11 4:09:17;57;25;0;0;0;0;57;pm2_5;2023-08-10 21:09:17
707553;0;1272308;44179354c7782e90;31.59;55;961;4;5;6;0;0.01;0;0;57;2023-08-11 4:08:39;21;6;0;0;0;0;21;pm2_5;2023-08-10 21:08:39
707554;0;1272307;4417935b01081c59;30.62;57;957;3;4;5;0;0.01;0;0;57;2023-08-11 4:08:12;17;5;0;0;0;0;17;pm2_5;2023-08-10 21:08:12
707555;0;1272305;4417935b00b83a53;31.98;55;957;2;2;3;7.9;0.01;0;0;70;2023-08-11 4:07:34;8;3;500;0;0;0;500;so2;2023-08-10 21:07:34
707556;0;1272302;4417935af40cae86;31.25;54;984;3;4;4;0;0.01;0;0;65;2023-08-11 4:05:40;17;4;0;0;0;0;17;pm2_5;2023-08-10 21:05:40
707557;0;1272304;4417935af5e4505d;31.64;54;978;5;4;7;0;0.01;0;0;64;2023-08-11 4:06:43;17;6;0;0;0;0;17;pm2_5;2023-08-10 21:06:43
707558;0;1272301;4417935af3d82f50;31.89;55;982;3;4;5;0;0.04;0;0;58;2023-08-11 4:05:18;17;5;0;0;0;0;17;pm2_5;2023-08-10 21:05:18
707559;0;1272321;4417935af3905f62;31.55;56;960;17;17;23;0;0.01;0;0;63;2023-08-11 4:15:35;61;21;0;0;0;0;61;pm2_5;2023-08-10 21:15:35
707560;0;1272320;44179354c7c83489;29.37;63;946;2;3;3;0;0.01;0;0;57;2023-08-11 4:15:20;13;3;0;0;0;0;13;pm2_5;2023-08-10 21:15:20
707561;0;1272327;44179354c798205a;30.73;62;958;3;4;5;0;0.01;0;0;73;2023-08-11 4:18:29;17;5;0;0;0;0;17;pm2_5;2023-08-10 21:18:29
707562;0;1272329;4417935aff00388d;31.34;57;956;43;38;56;0;0.01;0;0;62;2023-08-11 4:19:27;107;51;0;0;0;0;107;pm2_5;2023-08-10 21:19:27
707563;0;1272328;44179354c7782e90;31.48;55;961;1;2;2;0;0.01;0;0;56;2023-08-11 4:19:01;8;2;0;0;0;0;8;pm2_5;2023-08-10 21:19:01
707564;0;1272326;4417935b01081c59;30.37;58;956;6;6;8;0;0.01;0;0;57;2023-08-11 4:18:20;25;7;0;0;0;0;25;pm2_5;2023-08-10 21:18:20
707565;0;1272325;4417935b00b83a53;31.87;55;957;2;3;3;7.9;0.01;0;0;71;2023-08-11 4:17:41;13;3;500;0;0;0;500;so2;2023-08-10 21:17:41
707566;0;1272323;4417935af40cae86;31.3;53;984;6;5;8;0;0.01;0;0;60;2023-08-11 4:15:44;21;7;0;0;0;0;21;pm2_5;2023-08-10 21:15:44
707567;0;1272324;4417935af5e4505d;31.55;55;978;12;10;16;0;0.01;0;0;66;2023-08-11 4:16:53;42;15;0;0;0;0;42;pm2_5;2023-08-10 21:16:53
707568;0;1272322;4417935af3d82f50;31.82;55;982;4;5;6;0;0.04;0;0;63;2023-08-11 4:15:38;21;6;0;0;0;0;21;pm2_5;2023-08-10 21:15:38
707569;0;1272341;4417935af3905f62;31.48;56;960;12;13;16;0;0.04;0;0;61;2023-08-11 4:25:34;53;15;0;0;0;0;53;pm2_5;2023-08-10 21:25:34
707570;0;1272340;44179354c7c83489;29.16;63;946;3;4;4;0;0.01;0;0;59;2023-08-11 4:24:59;17;4;0;0;0;0;17;pm2_5;2023-08-10 21:24:59
707571;0;1272348;44179354c798205a;30.59;61;958;5;5;7;0;0.01;0;0;65;2023-08-11 4:28:53;21;6;0;0;0;0;21;pm2_5;2023-08-10 21:28:53
707572;0;1272349;4417935aff00388d;31.07;57;955;10;9;13;0;0.01;0;0;62;2023-08-11 4:29:28;38;12;0;0;0;0;38;pm2_5;2023-08-10 21:29:28
707573;0;1272347;44179354c7782e90;31.37;55;960;2;3;3;0;0.01;0;0;58;2023-08-11 4:28:34;13;3;0;0;0;0;13;pm2_5;2023-08-10 21:28:34
707574;0;1272346;4417935b01081c59;29.96;59;955;2;3;3;0;0.01;0;0;56;2023-08-11 4:28:03;13;3;0;0;0;0;13;pm2_5;2023-08-10 21:28:03
707575;0;1272345;4417935b00b83a53;31.75;55;957;2;3;3;8;0.01;0;0;67;2023-08-11 4:27:47;13;3;500;0;0;0;500;so2;2023-08-10 21:27:47
707576;0;1272342;4417935af40cae86;31.21;54;984;11;10;15;0;0.01;0;0;54;2023-08-11 4:25:39;42;14;0;0;0;0;42;pm2_5;2023-08-10 21:25:39
707577;0;1272343;4417935af5e4505d;31.48;55;978;6;6;9;0;0.01;0;0;61;2023-08-11 4:26:20;25;8;0;0;0;0;25;pm2_5;2023-08-10 21:26:20
707578;0;1272344;4417935af3d82f50;31.59;56;983;6;5;8;0;0.04;0;0;65;2023-08-11 4:26:40;21;7;0;0;0;0;21;pm2_5;2023-08-10 21:26:40
707579;0;1272361;4417935af3905f62;31.34;56;959;6;7;9;0;0.02;0;0;60;2023-08-11 4:35:59;29;8;0;0;0;0;29;pm2_5;2023-08-10 21:35:59
707580;0;1272360;44179354c7c83489;29.16;63;946;0;1;1;0;0.01;0;0;57;2023-08-11 4:35:19;4;1;0;0;0;0;4;pm2_5;2023-08-10 21:35:19
